file,href
Clinical characteristics and outcomes of influenza in hospitalized pediatric patients in king chulalongkorn memorial hospital,https://api.elsevier.com/content/abstract/scopus_id/85096180428
Satisfaction with prostheses and services in cyclists with a lower limb amputation,https://api.elsevier.com/content/abstract/scopus_id/85096172640
Recommendations from Thai stakeholders about protecting HIV remission (‘cure’) trial participants: Report from a participatory workshop,https://api.elsevier.com/content/abstract/scopus_id/85095979231
HAWC and Fermi-LAT Detection of Extended Emission from the Unidentified Source 2HWC J2006+341,https://api.elsevier.com/content/abstract/scopus_id/85095883843
The determinants for food safety push notifications on continuance intention in an e-appointment system for public health medical services: The perspectives of utaut and information system quality,https://api.elsevier.com/content/abstract/scopus_id/85095857791
Search for decays of the 125 GeV Higgs boson into a Z boson and a ρ or ϕ meson,https://api.elsevier.com/content/abstract/scopus_id/85095855214
Anthocyanin-rich fraction from Thai berries interferes with the key steps of lipid digestion and cholesterol absorption,https://api.elsevier.com/content/abstract/scopus_id/85095769121
Metaproteomic investigation of functional insight into special defined microbial starter on production of fermented rice with melanogenesis inhibition activity,https://api.elsevier.com/content/abstract/scopus_id/85095675060
"Lethal effects of Copper oxide nanoparticles exposure on biochemical, oxidative stress, hematological and histopathological effects in fish: A review",https://api.elsevier.com/content/abstract/scopus_id/85095592043
Human-Robot Interaction: Controller Design and Stability,https://api.elsevier.com/content/abstract/scopus_id/85095582019
"Phase Ib/II study of weekly topotecan and daily gefitinib in patients with platinum resistant ovarian, peritoneal, or fallopian tube cancer",https://api.elsevier.com/content/abstract/scopus_id/85095457074
"Transcriptomic analysis of red-spotted grouper nervous necrosis virus infected Asian seabass Lates calcarifer (Bloch, 1790)",https://api.elsevier.com/content/abstract/scopus_id/85094964188
"Thermal Degradation Kinetics and pH-Rate Profiles of Iriflophenone 3,5-C-β-d-diglucoside, Iriflophenone 3-C-β-d-Glucoside and Mangiferin in Aquilaria crassna Leaf Extract",https://api.elsevier.com/content/abstract/scopus_id/85094865023
Toxorhynchites species: A review of current knowledge,https://api.elsevier.com/content/abstract/scopus_id/85094857973
Special issue on ‘Impacts of China’s Belt and Road Initiative on maritime transport and global logistics’,https://api.elsevier.com/content/abstract/scopus_id/85094829498
"Dual functional composite of montmorillonite-rich/chitosan (Mcc) for decolorizing the water used in joss paper process: Thermodynamic, isotherm, and kinetic studies",https://api.elsevier.com/content/abstract/scopus_id/85094678945
Asian Pacific Society of Nephrology Clinical Practice Guideline on Diabetic Kidney Disease – An Executive Summary,https://api.elsevier.com/content/abstract/scopus_id/85094632907
Effects of chemical compositions on plating characteristics of alkaline non-cyanide electrogalvanized coatings,https://api.elsevier.com/content/abstract/scopus_id/85094583576
Analgesic efficacy of infiltration between the popliteal artery and capsule of the knee (iPACK) block added to local infiltration analgesia and continuous adductor canal block after total knee arthroplasty: A randomized clinical trial,https://api.elsevier.com/content/abstract/scopus_id/85094222450
Normal liver stiffness and influencing factors in healthy children: An individual participant data meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85094110097
GOODS-ALMA: Using IRAC and VLA to probe fainter millimeter galaxies,https://api.elsevier.com/content/abstract/scopus_id/85093967239
GOODS-ALMA: The slow downfall of star formation in z = 2-3 massive galaxies,https://api.elsevier.com/content/abstract/scopus_id/85093924153
Echocardiographic Findings Among Virally Suppressed HIV-Infected Aging Asians Compared with HIV-Negative Individuals,https://api.elsevier.com/content/abstract/scopus_id/85093539003
Successful prone positioning after recent caesarean section in severe ARDS with postpartum pulmonary haemorrhage,https://api.elsevier.com/content/abstract/scopus_id/85092932190
Adsorption isotherms and kinetics for the removal of cationic dye by Cellulose-based adsorbent biocomposite films,https://api.elsevier.com/content/abstract/scopus_id/85092656778
A novel approach to develop spray-dried encapsulated curcumin powder from oil-in-water emulsions stabilized by combined surfactants and chitosan,https://api.elsevier.com/content/abstract/scopus_id/85092585052
"Research trends in Belt and Road Initiative studies on logistics, supply chains, and transportation sector",https://api.elsevier.com/content/abstract/scopus_id/85092528915
Children drawing violence: To what extent does it reflect actual experience,https://api.elsevier.com/content/abstract/scopus_id/85092509162
Case Report: The role of intradermal micro-droplet hyaluronic acid injection in the correction of filler nodules complication,https://api.elsevier.com/content/abstract/scopus_id/85092306949
"Molecular phylogeny reveals high diversity and endemism in the limestone karst-restricted land snail genus Sophina Benson, 1859 from Myanmar (Eupulmonata: Helicarionidae), with description of four new species",https://api.elsevier.com/content/abstract/scopus_id/85092132807
Hereditary haematologic disorders in Najaf province-Iraq,https://api.elsevier.com/content/abstract/scopus_id/85092117135
Tetrahydroxanthone–chromanone heterodimers from lichen Usnea aciculifera and their cytotoxic activity against human cancer cell lines,https://api.elsevier.com/content/abstract/scopus_id/85091975971
"Chronic fatigue and depression due to multiple sclerosis: Immune-inflammatory pathways, tryptophan catabolites and the gut-brain axis as possible shared pathways",https://api.elsevier.com/content/abstract/scopus_id/85091924654
Oral-fecal mycobiome in wild and captive cynomolgus macaques (Macaca fascicularis),https://api.elsevier.com/content/abstract/scopus_id/85091760162
"Syk Inhibitor Attenuates Polymicrobial Sepsis in FcgRIIb-Deficient Lupus Mouse Model, the Impact of Lupus Characteristics in Sepsis",https://api.elsevier.com/content/abstract/scopus_id/85091522767
Effects of particulate matters and climate condition on photovoltaic system efficiency in tropical climate region,https://api.elsevier.com/content/abstract/scopus_id/85091490887
Biofilm formation and electrochemical metabolic activity of Ochrobactrum Sp JSRB-1 and Cupriavidus Sp JSRB-2 for energy production,https://api.elsevier.com/content/abstract/scopus_id/85091342594
Effects of α-mangostin on embryonic development and liver development in zebrafish,https://api.elsevier.com/content/abstract/scopus_id/85091254414
Microwave-assisted chemical recycling of polylactide (PLA) by alcoholysis with various diols,https://api.elsevier.com/content/abstract/scopus_id/85091093798
"Antidiabetic, Antithrombin and Cytotoxic bioactive compounds in five cultivars of Piper betle L.",https://api.elsevier.com/content/abstract/scopus_id/85091032899
Leiomyosarcoma of the renal pelvis diagnosed by percutaneous endoscopic resection,https://api.elsevier.com/content/abstract/scopus_id/85090908617
Lactobacillus gastricus BTM 7 prevents intestinal colonization by biofilm forming Cronobacter sakazakii in Caenorhabditis elegans model host,https://api.elsevier.com/content/abstract/scopus_id/85090826210
Expression profile of selected genes of the E-11 cell line in response to red-spotted grouper nervous necrosis virus infection,https://api.elsevier.com/content/abstract/scopus_id/85090586855
Digital phenotyping in Parkinson's disease: Empowering neurologists for measurement-based care,https://api.elsevier.com/content/abstract/scopus_id/85090574988
Catalytic activity of silver nanoparticles anchored on layered double hydroxides and hydroxyapatite,https://api.elsevier.com/content/abstract/scopus_id/85090414980
Effect of COVID-19 virus on reducing GHG emission and increasing energy generated by renewable energy sources: A brief study in Malaysian context,https://api.elsevier.com/content/abstract/scopus_id/85090412474
Replica-permutation molecular dynamics simulations of an amyloid-β(16–22) peptide and polyphenols,https://api.elsevier.com/content/abstract/scopus_id/85090211109
Salazinic Acid-Derived Depsidones and Diphenylethers with α -Glucosidase Inhibitory Activity from the Lichen Parmotrema dilatatum,https://api.elsevier.com/content/abstract/scopus_id/85090110924
Factors Related to the Clinical Competence of Registered Nurses: Systematic Review and Meta-Analysis,https://api.elsevier.com/content/abstract/scopus_id/85089988820
"Secondary detachments within carbonates of the Saraburi Group, Triassic Khao Khwang fold and Thrust Belt, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85089918325
Resin Composite Core and Fiber Post Improved the Fracture Parameters of Endodontically Treated Maxillary Premolars with Wedge-shaped Cervical Lesions,https://api.elsevier.com/content/abstract/scopus_id/85089917456
Two-year surveillance of tilapia lake virus (TiLV) reveals its wide circulation in tilapia farms and hatcheries from multiple districts of Bangladesh,https://api.elsevier.com/content/abstract/scopus_id/85089859429
Feline Morbillivirus Infection Associated With Tubulointerstitial Nephritis in Black Leopards (Panthera pardus),https://api.elsevier.com/content/abstract/scopus_id/85089782230
UCST-Type Copolymer through the Combination of Water-Soluble Polyacrylamide and Polycaprolactone-Like Polyester,https://api.elsevier.com/content/abstract/scopus_id/85089729033
A SNP of the hemocyanin gene (LvHc) is a marker for high growth and ammonia-tolerance in Pacific white shrimp Litopenaeus vannamei,https://api.elsevier.com/content/abstract/scopus_id/85089699285
Preventive treatments to slow substantia nigra damage and Parkinson's disease progression: A critical perspective review,https://api.elsevier.com/content/abstract/scopus_id/85089566670
